Term,bond_page_url,tkData,chart_json_url,ISIN,Name,Country,Issuer,Issue Volume,Currency,Issue Price,Issue Date,Coupon,Denomination,Quotation Type,Payment Type,Special Coupon Type,Maturity Date,Coupon Payment Date,Payment Frequency,No. of Payments per Year,Coupon Start Date,Final Coupon Date,Floater?,date,Close Price (% of par)
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202430-bond-2030-ca135087s471?miRedirects=1,"1,138913105,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,138913105,1330,184&from=20260105&to=20260119",CA135087S471,CANADA 24/30,Canada,"Canada, Government of...","33,000,000,000",CAD,99.63,10/3/2024,2.750%,1000,,regular interest,,3/1/2030,3/1/2026,,2.0,3/1/2025,2/28/2030,No,2026-01-13,99.503
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202430-bond-2030-ca135087s471?miRedirects=1,"1,138913105,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,138913105,1330,184&from=20260105&to=20260119",CA135087S471,CANADA 24/30,Canada,"Canada, Government of...","33,000,000,000",CAD,99.63,10/3/2024,2.750%,1000,,regular interest,,3/1/2030,3/1/2026,,2.0,3/1/2025,2/28/2030,No,2026-01-14,99.658
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202430-bond-2030-ca135087s471?miRedirects=1,"1,138913105,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,138913105,1330,184&from=20260105&to=20260119",CA135087S471,CANADA 24/30,Canada,"Canada, Government of...","33,000,000,000",CAD,99.63,10/3/2024,2.750%,1000,,regular interest,,3/1/2030,3/1/2026,,2.0,3/1/2025,2/28/2030,No,2026-01-15,99.663
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202430-bond-2030-ca135087s471?miRedirects=1,"1,138913105,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,138913105,1330,184&from=20260105&to=20260119",CA135087S471,CANADA 24/30,Canada,"Canada, Government of...","33,000,000,000",CAD,99.63,10/3/2024,2.750%,1000,,regular interest,,3/1/2030,3/1/2026,,2.0,3/1/2025,2/28/2030,No,2026-01-16,99.613
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202429-bond-2029-ca135087r895?miRedirects=1,"1,134387959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,134387959,1330,184&from=20260105&to=20260119",CA135087R895,CANADA 24/29,Canada,"Canada, Government of...","30,000,000,000",CAD,99.45,4/8/2024,3.500%,1000,,regular interest,,9/1/2029,3/1/2026,,2.0,9/1/2024,8/31/2029,No,2026-01-05,102.22
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202429-bond-2029-ca135087r895?miRedirects=1,"1,134387959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,134387959,1330,184&from=20260105&to=20260119",CA135087R895,CANADA 24/29,Canada,"Canada, Government of...","30,000,000,000",CAD,99.45,4/8/2024,3.500%,1000,,regular interest,,9/1/2029,3/1/2026,,2.0,9/1/2024,8/31/2029,No,2026-01-06,102.33
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202429-bond-2029-ca135087r895?miRedirects=1,"1,134387959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,134387959,1330,184&from=20260105&to=20260119",CA135087R895,CANADA 24/29,Canada,"Canada, Government of...","30,000,000,000",CAD,99.45,4/8/2024,3.500%,1000,,regular interest,,9/1/2029,3/1/2026,,2.0,9/1/2024,8/31/2029,No,2026-01-07,102.37
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202429-bond-2029-ca135087r895?miRedirects=1,"1,134387959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,134387959,1330,184&from=20260105&to=20260119",CA135087R895,CANADA 24/29,Canada,"Canada, Government of...","30,000,000,000",CAD,99.45,4/8/2024,3.500%,1000,,regular interest,,9/1/2029,3/1/2026,,2.0,9/1/2024,8/31/2029,No,2026-01-08,102.34
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202429-bond-2029-ca135087r895?miRedirects=1,"1,134387959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,134387959,1330,184&from=20260105&to=20260119",CA135087R895,CANADA 24/29,Canada,"Canada, Government of...","30,000,000,000",CAD,99.45,4/8/2024,3.500%,1000,,regular interest,,9/1/2029,3/1/2026,,2.0,9/1/2024,8/31/2029,No,2026-01-09,102.31
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202429-bond-2029-ca135087r895?miRedirects=1,"1,134387959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,134387959,1330,184&from=20260105&to=20260119",CA135087R895,CANADA 24/29,Canada,"Canada, Government of...","30,000,000,000",CAD,99.45,4/8/2024,3.500%,1000,,regular interest,,9/1/2029,3/1/2026,,2.0,9/1/2024,8/31/2029,No,2026-01-12,102.35
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202429-bond-2029-ca135087r895?miRedirects=1,"1,134387959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,134387959,1330,184&from=20260105&to=20260119",CA135087R895,CANADA 24/29,Canada,"Canada, Government of...","30,000,000,000",CAD,99.45,4/8/2024,3.500%,1000,,regular interest,,9/1/2029,3/1/2026,,2.0,9/1/2024,8/31/2029,No,2026-01-13,102.29
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202429-bond-2029-ca135087r895?miRedirects=1,"1,134387959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,134387959,1330,184&from=20260105&to=20260119",CA135087R895,CANADA 24/29,Canada,"Canada, Government of...","30,000,000,000",CAD,99.45,4/8/2024,3.500%,1000,,regular interest,,9/1/2029,3/1/2026,,2.0,9/1/2024,8/31/2029,No,2026-01-14,102.33
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202429-bond-2029-ca135087r895?miRedirects=1,"1,134387959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,134387959,1330,184&from=20260105&to=20260119",CA135087R895,CANADA 24/29,Canada,"Canada, Government of...","30,000,000,000",CAD,99.45,4/8/2024,3.500%,1000,,regular interest,,9/1/2029,3/1/2026,,2.0,9/1/2024,8/31/2029,No,2026-01-15,102.43
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202429-bond-2029-ca135087r895?miRedirects=1,"1,134387959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,134387959,1330,184&from=20260105&to=20260119",CA135087R895,CANADA 24/29,Canada,"Canada, Government of...","30,000,000,000",CAD,99.45,4/8/2024,3.500%,1000,,regular interest,,9/1/2029,3/1/2026,,2.0,9/1/2024,8/31/2029,No,2026-01-16,102.42
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202531-bond-2031-ca135087t792?miRedirects=1,"1,149759344,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,149759344,1330,184&from=20260105&to=20260119",CA135087T792,CANADA 25/31,Canada,"Canada, Government of...","21,000,000,000",CAD,99.78,10/2/2025,2.750%,1000,,regular interest,,3/1/2031,3/1/2026,,2.0,3/1/2026,2/28/2031,No,2026-01-05,98.813
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202531-bond-2031-ca135087t792?miRedirects=1,"1,149759344,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,149759344,1330,184&from=20260105&to=20260119",CA135087T792,CANADA 25/31,Canada,"Canada, Government of...","21,000,000,000",CAD,99.78,10/2/2025,2.750%,1000,,regular interest,,3/1/2031,3/1/2026,,2.0,3/1/2026,2/28/2031,No,2026-01-06,98.723
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202531-bond-2031-ca135087t792?miRedirects=1,"1,149759344,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,149759344,1330,184&from=20260105&to=20260119",CA135087T792,CANADA 25/31,Canada,"Canada, Government of...","21,000,000,000",CAD,99.78,10/2/2025,2.750%,1000,,regular interest,,3/1/2031,3/1/2026,,2.0,3/1/2026,2/28/2031,No,2026-01-07,98.888
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202531-bond-2031-ca135087t792?miRedirects=1,"1,149759344,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,149759344,1330,184&from=20260105&to=20260119",CA135087T792,CANADA 25/31,Canada,"Canada, Government of...","21,000,000,000",CAD,99.78,10/2/2025,2.750%,1000,,regular interest,,3/1/2031,3/1/2026,,2.0,3/1/2026,2/28/2031,No,2026-01-08,98.823
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202531-bond-2031-ca135087t792?miRedirects=1,"1,149759344,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,149759344,1330,184&from=20260105&to=20260119",CA135087T792,CANADA 25/31,Canada,"Canada, Government of...","21,000,000,000",CAD,99.78,10/2/2025,2.750%,1000,,regular interest,,3/1/2031,3/1/2026,,2.0,3/1/2026,2/28/2031,No,2026-01-09,98.913
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202531-bond-2031-ca135087t792?miRedirects=1,"1,149759344,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,149759344,1330,184&from=20260105&to=20260119",CA135087T792,CANADA 25/31,Canada,"Canada, Government of...","21,000,000,000",CAD,99.78,10/2/2025,2.750%,1000,,regular interest,,3/1/2031,3/1/2026,,2.0,3/1/2026,2/28/2031,No,2026-01-12,98.85
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202531-bond-2031-ca135087t792?miRedirects=1,"1,149759344,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,149759344,1330,184&from=20260105&to=20260119",CA135087T792,CANADA 25/31,Canada,"Canada, Government of...","21,000,000,000",CAD,99.78,10/2/2025,2.750%,1000,,regular interest,,3/1/2031,3/1/2026,,2.0,3/1/2026,2/28/2031,No,2026-01-13,98.838
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202531-bond-2031-ca135087t792?miRedirects=1,"1,149759344,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,149759344,1330,184&from=20260105&to=20260119",CA135087T792,CANADA 25/31,Canada,"Canada, Government of...","21,000,000,000",CAD,99.78,10/2/2025,2.750%,1000,,regular interest,,3/1/2031,3/1/2026,,2.0,3/1/2026,2/28/2031,No,2026-01-14,99.033
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202531-bond-2031-ca135087t792?miRedirects=1,"1,149759344,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,149759344,1330,184&from=20260105&to=20260119",CA135087T792,CANADA 25/31,Canada,"Canada, Government of...","21,000,000,000",CAD,99.78,10/2/2025,2.750%,1000,,regular interest,,3/1/2031,3/1/2026,,2.0,3/1/2026,2/28/2031,No,2026-01-15,99.043
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202531-bond-2031-ca135087t792?miRedirects=1,"1,149759344,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,149759344,1330,184&from=20260105&to=20260119",CA135087T792,CANADA 25/31,Canada,"Canada, Government of...","21,000,000,000",CAD,99.78,10/2/2025,2.750%,1000,,regular interest,,3/1/2031,3/1/2026,,2.0,3/1/2026,2/28/2031,No,2026-01-16,98.968
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087m276?miRedirects=1,"1,111293704,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111293704,1330,184&from=20260105&to=20260119",CA135087M276,CANADA 21/31,Canada,"Canada, Government of...","42,000,000,000",CAD,98.85,4/26/2021,1.500%,1000,,regular interest,,6/1/2031,6/1/2026,,2.0,6/1/2021,5/31/2031,No,2026-01-05,92.27
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087m276?miRedirects=1,"1,111293704,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111293704,1330,184&from=20260105&to=20260119",CA135087M276,CANADA 21/31,Canada,"Canada, Government of...","42,000,000,000",CAD,98.85,4/26/2021,1.500%,1000,,regular interest,,6/1/2031,6/1/2026,,2.0,6/1/2021,5/31/2031,No,2026-01-06,92.42
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087m276?miRedirects=1,"1,111293704,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111293704,1330,184&from=20260105&to=20260119",CA135087M276,CANADA 21/31,Canada,"Canada, Government of...","42,000,000,000",CAD,98.85,4/26/2021,1.500%,1000,,regular interest,,6/1/2031,6/1/2026,,2.0,6/1/2021,5/31/2031,No,2026-01-07,92.45
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087m276?miRedirects=1,"1,111293704,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111293704,1330,184&from=20260105&to=20260119",CA135087M276,CANADA 21/31,Canada,"Canada, Government of...","42,000,000,000",CAD,98.85,4/26/2021,1.500%,1000,,regular interest,,6/1/2031,6/1/2026,,2.0,6/1/2021,5/31/2031,No,2026-01-08,92.46
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087m276?miRedirects=1,"1,111293704,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111293704,1330,184&from=20260105&to=20260119",CA135087M276,CANADA 21/31,Canada,"Canada, Government of...","42,000,000,000",CAD,98.85,4/26/2021,1.500%,1000,,regular interest,,6/1/2031,6/1/2026,,2.0,6/1/2021,5/31/2031,No,2026-01-09,92.44
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087m276?miRedirects=1,"1,111293704,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111293704,1330,184&from=20260105&to=20260119",CA135087M276,CANADA 21/31,Canada,"Canada, Government of...","42,000,000,000",CAD,98.85,4/26/2021,1.500%,1000,,regular interest,,6/1/2031,6/1/2026,,2.0,6/1/2021,5/31/2031,No,2026-01-12,92.51
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087m276?miRedirects=1,"1,111293704,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111293704,1330,184&from=20260105&to=20260119",CA135087M276,CANADA 21/31,Canada,"Canada, Government of...","42,000,000,000",CAD,98.85,4/26/2021,1.500%,1000,,regular interest,,6/1/2031,6/1/2026,,2.0,6/1/2021,5/31/2031,No,2026-01-13,92.47
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087m276?miRedirects=1,"1,111293704,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111293704,1330,184&from=20260105&to=20260119",CA135087M276,CANADA 21/31,Canada,"Canada, Government of...","42,000,000,000",CAD,98.85,4/26/2021,1.500%,1000,,regular interest,,6/1/2031,6/1/2026,,2.0,6/1/2021,5/31/2031,No,2026-01-14,92.5
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087m276?miRedirects=1,"1,111293704,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111293704,1330,184&from=20260105&to=20260119",CA135087M276,CANADA 21/31,Canada,"Canada, Government of...","42,000,000,000",CAD,98.85,4/26/2021,1.500%,1000,,regular interest,,6/1/2031,6/1/2026,,2.0,6/1/2021,5/31/2031,No,2026-01-15,92.66
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087m276?miRedirects=1,"1,111293704,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111293704,1330,184&from=20260105&to=20260119",CA135087M276,CANADA 21/31,Canada,"Canada, Government of...","42,000,000,000",CAD,98.85,4/26/2021,1.500%,1000,,regular interest,,6/1/2031,6/1/2026,,2.0,6/1/2021,5/31/2031,No,2026-01-16,92.92
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-05,91.31
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-06,91.48
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-07,91.55
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-08,91.57
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-09,91.54
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-12,91.62
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-13,91.52
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-14,91.6
